================================================================================
           MeasurementSet Name:  /lustre/opsw/work/alma08/2013.1.00269.S/analysis/Xd4f/uid___A002_X9d13e3_Xd4f.ms      MS Version 2
================================================================================
   Observer: keflavich     Project: uid://A001/X10e/X119  
Observation: ALMA
Data records: 4889001       Total elapsed time = 3517.44 seconds
   Observed from   02-Apr-2015/08:12:51.8   to   02-Apr-2015/09:11:29.3 (UTC)

   ObservationID = 0         ArrayID = 0
  Date        Timerange (UTC)          Scan  FldId FieldName             nRows     SpwIds   Average Interval(s)    ScanIntent
  02-Apr-2015/08:12:51.8 - 08:15:01.0     1      0 J1733-1304              752700  [0,1,2,3,4,5,6,7,8]  [1.15, 2.88, 0.576, 2.88, 0.576, 2.88, 0.576, 2.88, 0.576] [CALIBRATE_POINTING#ON_SOURCE,CALIBRATE_WVR#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     16 SgrB2                    12870  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     17 SgrB2                    12870  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     18 SgrB2                    12870  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     19 SgrB2                    12909  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     20 SgrB2                    12909  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     21 SgrB2                    12909  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     22 SgrB2                    12870  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     23 SgrB2                    12870  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     24 SgrB2                    12870  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     25 SgrB2                    12909  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     26 SgrB2                    12909  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     27 SgrB2                    12909  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     28 SgrB2                    12870  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     29 SgrB2                    12870  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     30 SgrB2                    12870  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     31 SgrB2                    12909  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     32 SgrB2                    12909  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     33 SgrB2                    12909  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:29:44.4 - 08:36:45.9     9     34 SgrB2                    12870  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [OBSERVE_TARGET#ON_SOURCE]
              08:37:01.1 - 08:37:32.1    10      2 J1752-2956               32214  [0,17,18,19,20,21,22,23,24]  [1.15, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05, 6.05] [CALIBRATE_PHASE#ON_SOURCE,CALIBRATE_WVR#ON_SOURCE]
